,deltaTEM1X,3pMFE,median3,median5,WT_rpkm,WT_TE,5pMFE,pALe,tAI,ORFLen
YOR269W,0.17982372539748104,-22.69,149,84,2.2563049216987943,-0.5373460350192124,-16.99,41.8,0.325147525,1485
YOR270C,-0.0299980449749149,-19.81,119,171,3.553240887093261,-0.008957942540015891,-32.24,25.9,0.444024304,2523
YOR271C,0.1359480831731361,-15.91,114,52,3.227633442080211,0.1447023761956918,-0.09,28.4,0.392468601,984
YOR272W,0.1525635478481592,-10.89,79,61,2.8663368372169375,0.22256334930875205,-3.32,33.3,0.408978588,1383
YOR273C,0.10017059264988219,-29.7,180,84,2.443034930871429,-0.31940822595229174,-4.21,51.1,0.387810817,1980
YOR274W,0.005397451888289995,-67.38,239,10,2.192995598780175,0.11562200446110965,0.0,35.1,0.362151201,1287
YOR275C,-0.2838620665048452,-15.94,132,8,2.507475178862094,-0.25076748273643806,0.0,35.7,0.345951994,1986
YOR276W,-0.004750609672697026,-10.76,104,42,2.637617806795951,0.7048249087002595,-4.12,31.8,0.468208398,486
YOR277C,,NaN,NaN,NaN,,,NaN,,0.383266992,309
YOR278W,-0.015915352799038995,-16.54,98,21,2.045432045638601,-0.058788962594833634,0.0,31.9,0.354215199,828
YOR279C,0.278247820792315,-9.21,82,111,2.0298799047329723,0.027011312961394324,-17.15,39.3,0.334664138,933
YOR280C,-0.014422941205363027,-9.38,81,21,2.0315692123726716,0.29626927347728105,0.0,31.9,0.36400681,801
YOR281C,-0.07578972793987981,-13.86,99,34,2.463531187914233,0.11730275706048879,-3.56,33.7,0.392097189,861
YOR282W,,NaN,NaN,NaN,,,NaN,NaN,NaN,321
YOR283W,-0.0596533032755774,-24.69,143,96,2.443932512905634,0.23843613046928636,-9.7,35,0.422125587,693
YOR284W,-0.15984983301677996,-59.5,281,47,1.8279809377887843,0.0307322311171794,-10.05,38.9,0.343729694,732
YOR285W,-0.4488176316337268,-13.4,89,13,2.747055049631347,0.4096950174893437,0.0,27.5,0.371012794,420
YOR286W,-0.3432433874822898,-13.28,96,23,2.176424838753123,0.45683452469077546,0.0,29.4,0.350494918,450
YOR287C,0.17144340287460297,-4.1,64,32,2.175036712506541,0.30263493879827147,-0.41,34.2,0.369343019,903
YOR288C,-0.2298960419965632,-12.04,84,41,2.177515858823985,0.29189281255130967,-1.75,30.4,0.335055329,957
YOR289W,0.45297381422596406,-5.98,81,6,1.5120895994422658,0.08947334188572455,0.0,24.4,0.32783144,756
YOR290C,0.025478449576603,NaN,NaN,NaN,3.1481142569351954,-0.31437483903503183,NaN,39.8,0.369020572,5112
YOR291W,0.263966365922857,NaN,NaN,NaN,2.8619474880987577,-0.2651719930792765,NaN,26.4,0.336360668,4419
YOR292C,0.04049199997644404,-5.1,65,40,2.1098573078858602,-0.2045122838395617,-4.75,30.4,0.292976696,930
YOR293C-A,,-7.69,83,53,,,-6.29,NaN,NaN,150
YOR293W,-0.34428992665991004,-26.89,141,35,3.3866543962433693,0.5441478214771971,-2.34,23.6,0.626816348,318
YOR294W,-0.06910209020776098,-13.19,149,40,2.551110738524325,0.33571741264238614,-3.49,32.7,0.444752738,612
YOR295W,0.1584314545296832,-54.13,229,64,1.8344802380817165,0.16214492070975858,-9.62,,0.299728289,687
YOR296W,0.38192580144948707,NaN,NaN,NaN,2.7666468830422977,-0.403741098478186,NaN,31.7,0.319497394,3870
YOR297C,0.0577359424670978,-15.65,129,26,2.1419293271968414,0.17531414627952185,-1.94,40,0.3231535,579
YOR298C-A,-0.13777470884777931,-32.47,226,62,3.1066147402066697,0.5176714192583378,-8.29,47,0.502663206,456
YOR298W,,NaN,NaN,NaN,,,NaN,NaN,NaN,1440
YOR299W,0.052615481276411497,-6.88,68,94,2.857487219217848,-0.37799978739453083,-14.68,42.6,0.325269285,2241
YOR300W,,0.0,12,2204,,,-654.31,NaN,NaN,309
YOR301W,0.01647606126104098,-84.72,304,18,2.6461937017024586,-0.1528054841091287,0.0,,0.296832945,1308
YOR302W,,-370.25,1192,96,,,-16.3,62.2,0.411144329,78
YOR303W,-1.159243947288626,-6.66,65,106,3.3009968969850103,-0.1985049946160128,-7.21,,0.410177774,1236
YOR304C-A,0.106879257394581,-79.82,332,18,1.6235581308528562,0.07777241684019928,0.0,37.7,0.346031194,231
YOR304W,-0.126822517022817,-14.46,83,144,2.8031518091584777,-0.1572098631121596,-32.68,,0.381676924,3363
YOR305W,-0.14862402506094002,-4.82,87,71,2.433965502293625,-0.700808509898266,-5.01,16.6,0.318541777,729
YOR306C,,-2.34,62,130,2.3869375309671383,-1.3264698587239645,-21.22,41.6,0.360815996,1566
YOR307C,-0.9246685367740054,-27.09,173,172,2.7045931095995197,-0.44141012063141405,-28.08,,0.321701708,1362
YOR308C,0.1507727148806701,-37.86,184,24,2.3754386155256455,-0.0010251607038239937,0.0,31,0.327118001,1764
YOR309C,,-23.79,130,1296,,,-375.24,NaN,NaN,381
YOR310C,0.121973707425374,-35.56,247,33,3.4679339432429575,0.1972497264077565,-0.44,22.2,0.519260622,1536
YOR311C,-0.0014857361248719891,-37.22,209,47,2.656893741611221,-0.07842410768766354,-7.76,38.1,0.344313422,873
YOR312C,-0.290126038971374,-9.65,86,42,3.5469679652845665,0.5648988909053994,-2.65,,0.593606009,519
YOR313C,,-35.7,211,496,,,-133.84,,0.375710534,1017
YOR314W,,NaN,NaN,NaN,,,NaN,NaN,NaN,330
YOR314W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,111
YOR315W,-0.25917837470137095,-67.24,399,77,2.9189703069630686,0.1286089954214316,-6.36,38.6,0.304162453,1041
YOR316C,-0.27611469074305195,-19.88,136,141,2.463416884618048,-0.08665103510746744,-27.14,,0.354856956,1320
YOR316C-A,,-341.11,1201,244,,,-65.59,NaN,NaN,210
YOR317W,0.6306648721955155,-49.2,244,46,3.070126504453381,0.2279967807593253,0.0,25,0.429209024,2103
YOR318C,,-31.46,130,107,,,-18.12,NaN,NaN,306
YOR319W,0.07078878936689398,-18.47,151,24,2.0196931524682062,0.10292767958900509,-0.77,40.7,0.373175295,642
YOR320C,0.148169456135207,-18.28,113,107,2.6120265252251365,-0.11567156070938736,-21.68,32.6,0.35664102,1476
YOR321W,-0.0024077824404543993,-2.71,58,49,2.5183647450306856,-0.15022376624447348,-5.41,35.4,0.358215057,2262
YOR322C,-0.12118548693400999,-19.88,106,241,2.836580716924599,-0.29555253639903445,-50.55,15.2,0.316213023,2457
YOR323C,0.0615725738875731,-16.76,101,35,3.1476517186360393,0.2969470847046514,-1.85,29.1,0.453487326,1371
YOR324C,-0.15352269613600253,-13.49,135,150,2.451142352253282,-0.339653857636107,-33.92,42.6,0.333750954,1809
YOR325W,,0.0,22,649,,,-202.22,NaN,NaN,474
YOR326W,0.17457350341059397,-3.61,53,201,3.357200030381453,-0.07809950902897067,-44.01,25.7,0.407606377,4725
YOR327C,0.06511160178925798,-13.38,119,92,2.4032792153285216,0.2511378242854576,-10.86,30.2,0.439467571,348
YOR328W,,NaN,NaN,NaN,2.4650292495135013,-1.4341663597081344,NaN,NaN,NaN,4695
YOR329C,-0.37713201819698405,-19.4,89,101,2.6619263053756796,0.011306477004171445,-13.44,30.7,0.327611685,2619
YOR329W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,210
YOR330C,0.665076702900053,NaN,NaN,NaN,2.8586331058235297,-0.5496309076559289,NaN,36.7,0.337176798,3765
YOR331C,,NaN,NaN,NaN,,,NaN,,0.342205344,558
YOR332W,-0.09309650428884703,-9.44,70,31,3.3203069824641385,0.47465156840572253,-0.37,33.3,0.484480791,702
YOR333C,,-5.87,43,61,,,-15.54,NaN,NaN,417
YOR334W,0.075570773158464,-17.45,114,31,2.2149786971729797,-0.3867732866755411,-3.22,31.4,0.349190285,1413
YOR335C,0.2265925506722738,-21.89,153,112,3.364227293569456,0.32232091278914005,-17.46,25.2,0.488903438,2877
YOR335W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,81
YOR336W,-0.05374178027357901,-33.72,153,25,2.6863582559001884,-0.15353053625764285,-3.84,29.5,0.35735461,4098
YOR337W,-0.17509123441446806,-66.65,231,64,2.686523338403747,-0.3991104721749265,-7.21,35.5,0.330195054,2280
YOR338W,1.050176967315191,-56.91,230,63,1.4382606913423437,-0.37464925666357674,-4.55,NaN,NaN,1092
YOR339C,,-26.4,251,8,,,0.0,NaN,NaN,471
YOR340C,-0.002658172478349999,-19.13,117,53,2.81848391363282,0.20632037686655502,-7.19,29.9,0.381855684,981
YOR341W,0.12619008629829898,NaN,NaN,NaN,3.5645433741328394,0.09442949884257025,NaN,28.2,0.442545236,4995
YOR342C,-0.08848361871904598,-24.9,155,108,2.60310163948164,-0.27387691894907856,-18.9,37.2,0.349913799,960
YOR343C,,-194.02,826,170,,,-48.44,NaN,NaN,327
YOR343W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,1317
YOR343W-B,,NaN,NaN,NaN,,,NaN,NaN,NaN,5313
YOR344C,0.440909174968871,-40.68,335,132,2.6430926737724985,0.050932129279613936,-13.66,39.6,0.391668033,876
YOR345C,,NaN,NaN,NaN,,,NaN,NaN,NaN,351
YOR346W,-0.2665654036573416,-12.34,81,179,2.62889287605803,-0.21054486072160444,-31.1,30,0.341458438,2958
YOR347C,0.44094263769345,-76.55,411,59,1.9288894633393925,0.08951018136052619,-3.82,NaN,NaN,1521
YOR348C,,-32.77,174,15,1.5468928007324623,-0.7018224320360402,0.0,NaN,NaN,1884
YOR349W,-0.42532767672516797,-9.63,66,27,2.0412018569875423,-0.3581592739704306,0.0,NaN,NaN,3045
YOR350C,0.1839462339776502,-7.26,69,23,2.2039184902032622,-0.45930337283620226,0.0,29.4,0.330690382,1992
YOR351C,,NaN,NaN,NaN,,,NaN,NaN,NaN,1494
YOR352W,-0.292814668429313,-6.32,70,78,1.8437192576422736,0.2089729281153497,-10.72,36.4,0.356983959,1032
YOR353C,-0.1977747414636458,NaN,NaN,NaN,2.570678517962275,-0.2243455729035189,NaN,36.4,0.321074673,2376
YOR354C,-0.31075493614093397,-22.71,131,25,2.681838543743196,-0.10294959524963031,-3.07,,0.360808435,2079
YOR355W,-0.8069788386588211,-31.54,188,505,3.0971375429777988,0.030861316599087262,-102.98,36.2,0.352286678,1569
YOR356W,0.08837040784835701,-11.59,114,42,2.482597469855197,0.009452093393312678,-9.49,26.2,0.38012014,1896
YOR357C,-0.10477917407394899,-6.87,110,7,2.1674837520348516,0.3139500686194626,0.0,34,0.339536077,489
YOR358W,0.0220945876077387,-65.12,290,50,2.0121584349235278,-0.016633350545603397,-11.83,41.4,0.347916135,729
YOR359W,0.0015229598051290094,-15.91,126,123,2.5762261424011195,-0.06275279844742931,-21.09,38.4,0.357094622,1572
YOR360C,-0.245851884322013,-15.93,102,237,2.6714796660946694,-0.11015520253980711,-54.34,,0.338144437,1581
YOR361C,0.16677231169343298,NaN,NaN,NaN,3.4387651290861054,0.2504591406955456,NaN,,0.460693705,2292
YOR362C,0.15430737656527702,-18.46,147,39,3.0719868017308842,0.24294462982973072,0.0,34.2,0.384521868,867
YOR363C,-0.5585873116328492,-82.21,330,161,2.392148935797721,-0.4932516569766245,-30.85,41.9,0.340951832,2991
YOR364W,,NaN,NaN,NaN,,,NaN,NaN,NaN,369
YOR365C,,NaN,NaN,NaN,,,NaN,NaN,NaN,2112
YOR366W,,-3.35,33,1585,,,-385.78,NaN,NaN,354
YOR367W,-0.09444236301189299,-7.38,91,20,2.235910771035081,0.17664133765547033,-0.48,,0.374411872,603
YOR368W,-0.16819583395930604,-12.29,128,31,2.0560306630455356,-0.03292451060153694,-6.05,5.7,0.315681502,1206
YOR369C,-0.285856644322785,-21.09,107,61,4.008279508266731,0.05308895091316096,-6.81,22,0.655752306,432
YOR370C,-0.4694295167286068,-44.2,179,317,3.164903026154259,-0.2937781719539281,-49.99,,0.370989897,1812
YOR371C,0.3788014264099313,-26.01,84,86,2.7448650675364137,-0.46079722914901433,-11.1,,0.336203773,2694
YOR372C,0.15938428701235696,-38.46,333,70,2.48608117686932,0.046908277131941525,-16.94,,0.326797835,1665
YOR373W,-0.08021543693091704,NaN,NaN,NaN,2.54062210829183,0.02064804769119052,NaN,,0.337824563,2556
YOR374W,0.35777714563292695,-13.4,113,48,2.4969823388834387,0.2703742334427944,-3.12,28.3,0.455041229,1560
YOR375C,0.24100096934735998,-18.39,109,62,3.9618748225789595,0.2513435027476363,-7.79,26.7,0.53314082,1365
YOR376W,,NaN,NaN,NaN,,,NaN,NaN,NaN,369
YOR376W-A,,-174.79,608,484,,,-137.22,36.8,0.317080201,156
YOR377W,-0.4674535284287729,-55.93,247,46,2.3690498147365844,-0.35631619251782126,-1.22,38,0.349215845,1578
YOR378W,,-9.54,69,100,1.4552767804410736,-0.23448070252620581,-7.24,NaN,NaN,1548
YOR379C,,NaN,NaN,NaN,,,NaN,NaN,NaN,339
YOR380W,-0.327341677155306,-9.49,54,191,2.180248212114559,-0.6337259801270574,-36.83,NaN,NaN,1641
YOR381W,,-7.5,94,491,2.2912173176047435,-1.8072293914789075,-127.79,-4.1,0.318313368,2136
YOR381W-A,,-178.78,629,1053,,,-260.18,,0.370636567,168
YOR382W,-1.0446080448538682,-16.61,105,25,1.395628508970979,0.08640839016385794,0.0,NaN,NaN,462
YOR383C,,-43.51,200,47,1.9997967187415266,-1.5362429163590583,-0.24,34.7,0.503600366,615
YOR384W,,-242.56,1033,24,,,0.0,NaN,NaN,2085
YOR385W,0.835309212941014,-65.89,294,23,2.3965048479147657,-0.34876684233488137,0.0,46.2,0.313239994,873
YOR386W,-0.0845313745460009,-92.78,317,14,1.550893402681357,-0.16019713654400392,0.0,NaN,NaN,1698
YOR387C,,NaN,NaN,NaN,,,NaN,NaN,NaN,621
YOR388C,,NaN,NaN,NaN,,,NaN,NaN,NaN,1131
YOR389W,-0.20906634831822402,-85.92,379,39,1.9629657376198024,-0.5301839666800027,-3.96,NaN,NaN,1875
YOR390W,-0.2835691728099909,-33.08,304,66,2.386919755664122,-0.340919424885321,-13.02,NaN,NaN,1128
YOR391C,,NaN,NaN,NaN,,,NaN,NaN,NaN,714
YOR392W,,NaN,NaN,NaN,,,NaN,NaN,NaN,444
YOR393W,,NaN,NaN,NaN,,,NaN,NaN,NaN,1314
YOR394C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,168
YOR394W,,NaN,NaN,NaN,,,NaN,NaN,NaN,495
YOR396C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,483
YOR396W,,NaN,NaN,NaN,,,NaN,NaN,NaN,5391
YPL001W,-0.2275545027929689,-9.08,47,29,2.3447017256497533,0.20153485026982418,-2.78,29.8,0.350408689,1125
YPL002C,-0.22601845691593703,-74.96,352,28,2.0625594334486252,-0.10960789834720991,0.0,38.9,0.321433457,702
YPL003W,-0.0871056885392527,0.0,21,12,2.141115829950575,-0.40795511159678244,0.0,33.6,0.307892857,1389
YPL004C,0.009336834362488,-23.62,192,37,3.048236316431939,0.2933673195609969,-4.17,28.7,0.443393605,1026
YPL005W,0.24947447269652348,-14.04,106,28,2.117711877523935,-0.4932878599978045,-4.67,38.3,0.316962461,1821
YPL006W,-0.5322523506649485,-8.5,74,42,2.660837669450173,-0.19257684753727533,-1.47,29.4,0.341861268,3513
YPL007C,-0.091377459221799,-14.95,108,38,2.3958840232621603,-0.19030339722353604,-5.24,35.1,0.322307186,1767
YPL008W,-0.794949337743744,-12.35,75,232,2.517597611344903,-0.6606001705622351,-50.09,,0.327038708,2586
YPL009C,0.1967255783111413,-36.91,207,23,3.07866284032297,-0.10630352245045095,-0.16,,0.393642844,3117
YPL010W,-0.2321285881256859,-29.25,146,43,2.729868317025099,0.32738801949412866,-8.02,30.1,0.39852477,570
YPL011C,0.1665332429303141,-9.7,114,31,2.3782868924456646,-0.27410305762414794,-4.17,37.3,0.328543571,1062
YPL012W,0.27076437827974764,NaN,NaN,NaN,3.2085547866320527,0.03699410647915616,NaN,29.4,0.388328793,3687
YPL013C,-0.3127669732178308,-26.8,154,35,2.121976678695914,0.070365491729713,-2.85,33.2,0.290690891,366
YPL014W,0.21333753943243605,-32.02,256,34,2.2848646190507838,-0.13377280582005788,-2.65,42.7,0.338693922,1146
YPL015C,-0.296824318552374,-81.86,323,56,2.6120653714281445,-0.431745515078671,-8.05,39.3,0.344677716,1074
YPL016W,-0.14480943569042434,NaN,NaN,NaN,2.6634607994434543,0.24580041490947738,NaN,,0.359853005,3945
YPL017C,,-124.74,555,20,,,0.0,NaN,NaN,1500
YPL018W,-0.21950698509015912,-347.86,1149,27,1.9041423371484496,-0.06998776907136506,-1.71,,0.329054401,1110
YPL019C,-0.010988087546378922,-8.45,82,135,2.6270758229055673,0.03477929425637072,-24.7,28.2,0.387503971,2508
YPL020C,-0.1559528487845164,-11.85,85,114,2.5919959765593426,-0.16794082598223475,-11.49,34.5,0.364446129,1866
YPL021W,,NaN,NaN,NaN,,,NaN,NaN,NaN,564
YPL022W,-0.3714542356038475,-30.69,211,72,2.838510753482847,-0.6258823746248778,-13.05,40.8,0.342473691,3303
YPL023C,0.0007362862496043954,-30.74,132,131,2.8036016942279525,-0.013439033076184754,-26.21,28.6,0.357817034,1974
YPL024W,-0.240032910132333,-21.83,112,81,2.0366048276659403,-0.1834275765232855,-13.18,29.9,0.368618391,726
YPL025C,,-53.02,213,246,,,-84.61,NaN,NaN,558
YPL026C,0.07136796270927101,-52.52,247,57,2.5059659001079453,-0.18187562807047045,-7.02,44.1,0.346924215,1509
YPL027W,,-22.64,121,71,,,-18.49,NaN,NaN,738
YPL028W,0.0557537896189261,-10.95,96,64,3.6931814083367804,0.30800012345311056,-4.66,26.4,0.485015073,1197
YPL029W,-0.12045554241117701,-7.0,59,19,2.4536175174290547,-0.35430137302934994,-0.4,41.8,0.334299689,2214
YPL030W,-0.07123071845566897,-21.0,107,56,2.635731735335999,0.1409464004695121,-5.2,35.7,0.371735009,1704
YPL031C,0.1273913762854391,-14.34,82,36,2.5872720438448407,0.07548332064262071,-6.86,27.3,0.354736543,918
YPL032C,0.06966358204655698,-51.06,359,198,2.971058080023983,0.1579353035342345,-34.41,27.8,0.367194059,2478
YPL033C,,-19.58,154,0,,,0.0,NaN,NaN,846
YPL034W,,-20.5,139,334,2.012867306118843,-0.8051123735397451,-75.99,41.6,0.311945649,498
YPL035C,,NaN,NaN,NaN,,,NaN,NaN,NaN,348
YPL036W,0.067014061320267,NaN,NaN,NaN,2.1239143725294247,-0.6460501263539323,NaN,NaN,NaN,2844
YPL037C,-0.270594380131191,-3.46,62,47,3.3118027544849085,0.5055199258060658,-3.54,28.4,0.593204659,474
YPL038W,-0.4633431395000399,-21.07,112,37,2.097366810179723,0.06368547353603712,-6.47,36.7,0.284602466,534
YPL038W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,192
YPL039W,-0.45950075808902296,-23.68,132,30,2.125361990360498,-0.14305213880887913,-6.37,44.5,0.32082324,951
YPL040C,0.1094112253154704,-10.19,68,26,2.405732671015399,-0.3113901838747066,-2.0,34.9,0.340433503,3009
YPL041C,-0.5551939954727086,-19.11,144,31,1.7193391756108247,0.20461179456432113,-5.28,31.8,0.300577526,624
YPL042C,-0.11204144830260701,-10.27,108,244,2.4779286176386512,-0.3931423472520848,-49.46,,0.330806426,1668
YPL043W,0.1128844576310774,-17.35,109,46,3.0316894526824427,0.049319200376269405,-3.32,34.3,0.433887622,2058
YPL044C,,NaN,NaN,NaN,,,NaN,NaN,NaN,549
YPL045W,-0.274709483889004,-51.29,239,109,2.5728318715173955,-0.33323163128584865,-20.84,33.7,0.343507335,2397
YPL046C,0.42968422684191804,-52.59,219,57,1.5508324696584628,0.25208525351219974,-4.09,28.3,0.282801611,300
YPL047W,-0.28624382392475056,-97.1,377,78,1.8692008716965496,-0.1399429542885323,-16.66,,0.342621612,300
YPL048W,0.18523598870054803,-30.22,130,50,3.2574616813888984,0.29266376672837735,-3.79,29.3,0.510980971,1248
YPL049C,0.11503247804960991,-20.56,173,70,2.875605647420505,0.055245854702952825,-9.06,33.8,0.314220919,1359
YPL050C,-0.03162643902048431,-23.98,159,190,2.9241272634230717,-0.13704238910011962,-42.15,,0.418357847,1188
YPL051W,0.24190602682129034,-23.21,167,25,2.0052335749755033,-0.031900271689355934,-2.12,36.8,0.343336492,597
YPL052W,-0.09716672857377001,-9.44,90,57,2.242577593046874,-0.2581876427369121,-8.42,32,0.334600152,879
YPL053C,-0.39513559017453237,-16.46,110,72,2.7788876874155393,-0.2028231212398595,-18.9,36.1,0.378158156,1341
YPL054W,,-53.58,358,85,,,-0.04,NaN,NaN,906
YPL055C,0.011994147586921702,-7.27,77,10,2.6461284336039723,-0.018003971028518282,0.0,34.1,0.31338915,999
YPL056C,,-48.89,222,188,,,-42.34,NaN,NaN,306
YPL057C,-0.05508906448004702,-86.24,446,184,2.78413955082004,-0.34312150876297487,-27.88,45.1,0.352109453,1149
YPL058C,0.6891014086612597,NaN,NaN,NaN,3.230090027857103,-0.22014937469919257,NaN,38.5,0.429770489,4536
YPL059W,-0.18378701720119128,-31.61,152,54,2.2980461260963674,0.3912573805967726,-8.59,25.9,0.363900922,453
YPL060W,-0.0922403918397902,-4.16,53,170,1.922425775579828,0.05705511979769803,-23.66,28.9,0.302259419,1242
YPL061W,0.4348587838989231,-7.35,122,44,3.757450530796929,0.36188292105145925,-0.7,29.1,0.534487986,1503
YPL062W,,-51.15,213,145,,,-29.12,NaN,NaN,405
YPL063W,-0.10778432235939697,-14.52,120,118,2.8604867249189114,0.14203079782753264,-22.86,,0.427828852,1431
YPL064C,-0.6501700541993406,-9.18,72,14,2.3689725724036053,-0.2613988472333952,-0.57,32.3,0.35494002,906
YPL065W,-0.02271696934189659,-8.01,64,9,2.0194168994733115,0.1267312010950802,0.0,29.4,0.37882913,729
YPL066W,0.13492908174611087,-18.48,106,170,2.3705912538276093,-0.5210545796327671,-46.94,,0.327985695,1440
YPL067C,-0.348257431657941,-22.15,136,43,1.7855350544079023,-0.018594856884881494,-3.0,NaN,NaN,597
YPL068C,-0.49978964385314495,-3.44,65,47,2.1089251030895597,-0.048386251689996086,-1.85,-11.1,0.317703173,882
YPL069C,-0.13060516298068803,-24.05,145,32,2.0900839748547577,-0.01694873674786332,-1.19,34.2,0.359156561,1008
YPL070W,0.22599694081837962,-50.47,183,207,2.3705604327022542,-0.006176527680849824,-38.02,34,0.343892692,1839
YPL071C,-0.18442959880738,-13.52,88,53,1.960883827895372,-0.3238820759223802,-7.53,38.1,0.365118905,471
YPL072W,-0.6648376142354745,-4.02,52,148,2.0333992290558895,-0.5876584728330265,-28.13,37.9,0.333868357,1500
YPL073C,,NaN,NaN,NaN,,,NaN,NaN,NaN,486
YPL074W,0.611142281108587,-30.09,135,25,2.540212041752545,-0.24690033776759543,0.0,33.3,0.323265554,2265
YPL075W,-0.044154457002225304,-43.95,218,78,2.778069607737838,-0.4281141593699706,-12.66,40.3,0.308971918,2358
YPL076W,-0.203899666151165,-124.25,434,140,1.863629849287412,-0.4242932508082539,-27.42,32.8,0.3443724,843
YPL077C,-0.0477504708758089,-79.47,352,28,1.7934057635632648,0.07638051076035263,0.0,36.9,0.315150775,723
YPL078C,-0.18272706928212631,-38.67,239,57,2.7504881799055836,0.23440813300607075,-5.28,30.7,0.460819636,735
YPL079W,-0.35081477375921294,-15.93,110,35,3.482992696653654,0.32917540933198874,-2.02,,0.588869838,483
YPL080C,,NaN,NaN,NaN,,,NaN,NaN,NaN,327
YPL081W,-0.40980459762749,-36.52,177,32,2.8537248819650265,0.27982244650623805,-1.5,,0.585395651,594
YPL082C,0.4926394366560977,NaN,NaN,NaN,3.156190144972945,-0.42627658536204177,NaN,24.1,,5604
YPL083C,-0.044532230857311506,-24.24,146,73,2.2830312360908946,-0.14110867218497802,-5.56,,0.327288269,1404
YPL084W,0.097757572137318,-23.78,150,41,2.7933069640766446,0.11121748366900117,-6.99,40.4,0.368452261,2535
YPL085W,0.1837263424440444,NaN,NaN,NaN,3.148255999051371,0.1696470179116199,NaN,20.9,,6588
YPL086C,0.46011413021414904,-20.78,119,40,2.709138779038634,0.11049311045629012,-0.79,30.9,0.409092397,1674
YPL087W,-0.3356480310993013,-32.87,137,131,2.3966759036140175,-0.20404107333891994,-15.79,32.4,0.358137229,954
YPL088W,0.27731182267968396,-12.73,84,27,1.9854249256108831,-0.5156741706221749,-1.13,,0.366498724,1029
YPL089C,0.088303241918051,-14.21,128,253,2.5666374049006664,-0.21502543185215686,-52.02,26.2,0.339493238,2031
YPL090C,-0.19160629188883604,-18.79,144,53,3.046917440029946,0.4055852149198894,-3.72,,0.644814944,711
YPL091W,0.315600292868941,-21.32,110,26,2.839929215357338,0.22644011890360558,-1.64,,0.42223812,1452
YPL092W,0.16204205732427002,-14.6,89,132,2.4183091799468435,-0.41495874744318045,-17.09,39.1,0.338681394,1377
